opponent,seed,cand_is_p0,cand_score,opp_score,won,tied,lost,delta,structural_failure
v025_a_aggressive_cows,10169,False,42498.0,29635.0,1,0,0,12863.0,0
v025_a_aggressive_cows,10170,True,52039.0,34795.0,1,0,0,17244.0,0
v025_a_aggressive_cows,10170,False,51567.0,43047.0,1,0,0,8520.0,0
v025_a_aggressive_cows,10171,True,53378.0,42253.0,1,0,0,11125.0,0
v025_a_aggressive_cows,10171,False,53970.0,40895.0,1,0,0,13075.0,0
v025_a_aggressive_cows,10172,True,51559.0,44066.0,1,0,0,7493.0,0
v025_a_aggressive_cows,10172,False,48479.0,44064.0,1,0,0,4415.0,0
v025_a_aggressive_cows,10173,True,84557.0,82157.0,1,0,0,2400.0,0
v025_a_aggressive_cows,10173,False,90912.0,89113.0,1,0,0,1799.0,0
v025_a_aggressive_cows,10174,True,56803.0,39735.0,1,0,0,17068.0,0
v025_a_aggressive_cows,10174,False,53351.0,36684.0,1,0,0,16667.0,0
v025_a_aggressive_cows,10175,True,59318.0,53486.0,1,0,0,5832.0,0
v025_a_aggressive_cows,10175,False,59134.0,52393.0,1,0,0,6741.0,0
v025_a_aggressive_cows,10176,True,41073.0,24569.0,1,0,0,16504.0,0
v025_a_aggressive_cows,10176,False,49119.0,39769.0,1,0,0,9350.0,0
v025_a_aggressive_cows,10177,True,68316.0,57931.0,1,0,0,10385.0,0
v025_a_aggressive_cows,10177,False,57201.0,48190.0,1,0,0,9011.0,0
v025_a_aggressive_cows,10178,True,59187.0,49673.0,1,0,0,9514.0,0
v025_a_aggressive_cows,10178,False,66295.0,58395.0,1,0,0,7900.0,0
v025_a_aggressive_cows,10179,True,43282.0,34894.0,1,0,0,8388.0,0
v025_a_aggressive_cows,10179,False,83100.0,81295.0,1,0,0,1805.0,0
v025_a_aggressive_cows,10180,True,35071.0,17372.0,1,0,0,17699.0,0
v025_a_aggressive_cows,10180,False,42494.0,30597.0,1,0,0,11897.0,0
v025_a_aggressive_cows,10181,True,42056.0,35909.0,1,0,0,6147.0,0
v025_a_aggressive_cows,10181,False,48123.0,38662.0,1,0,0,9461.0,0
v025_a_aggressive_cows,10182,True,35649.0,22943.0,1,0,0,12706.0,0
v025_a_aggressive_cows,10182,False,31037.0,14937.0,1,0,0,16100.0,0
v025_a_aggressive_cows,10183,True,51429.0,49632.0,1,0,0,1797.0,0
v025_a_aggressive_cows,10183,False,46676.0,41438.0,1,0,0,5238.0,0
v025_a_aggressive_cows,10184,True,50507.0,35050.0,1,0,0,15457.0,0
v025_a_aggressive_cows,10184,False,79710.0,79390.0,1,0,0,320.0,0
v025_a_aggressive_cows,10185,True,69814.0,65145.0,1,0,0,4669.0,0
v025_a_aggressive_cows,10185,False,87079.0,82897.0,1,0,0,4182.0,0
v025_a_aggressive_cows,10186,True,45594.0,29642.0,1,0,0,15952.0,0
v025_a_aggressive_cows,10186,False,71285.0,60772.0,1,0,0,10513.0,0
v025_a_aggressive_cows,10187,True,81428.0,73033.0,1,0,0,8395.0,0
v025_a_aggressive_cows,10187,False,85380.0,76185.0,1,0,0,9195.0,0
v025_a_aggressive_cows,10188,True,31978.0,26034.0,1,0,0,5944.0,0
v025_a_aggressive_cows,10188,False,25525.0,8725.0,1,0,0,16800.0,0
v025_a_aggressive_cows,10189,True,46502.0,31400.0,1,0,0,15102.0,0
v025_a_aggressive_cows,10189,False,84468.0,79308.0,1,0,0,5160.0,0
v025_a_aggressive_cows,10190,True,53936.0,45358.0,1,0,0,8578.0,0
v025_a_aggressive_cows,10190,False,54613.0,47457.0,1,0,0,7156.0,0
v025_a_aggressive_cows,10191,True,84824.0,78131.0,1,0,0,6693.0,0
v025_a_aggressive_cows,10191,False,92267.0,85688.0,1,0,0,6579.0,0
v025_a_aggressive_cows,10192,True,29476.0,28329.0,1,0,0,1147.0,0
v025_a_aggressive_cows,10192,False,47979.0,50786.0,0,0,1,-2807.0,0
v025_a_aggressive_cows,10193,True,51651.0,46239.0,1,0,0,5412.0,0
v025_a_aggressive_cows,10193,False,49704.0,42816.0,1,0,0,6888.0,0
v025_a_aggressive_cows,10194,True,43213.0,28524.0,1,0,0,14689.0,0
v025_a_aggressive_cows,10194,False,50277.0,43473.0,1,0,0,6804.0,0
v025_a_aggressive_cows,10195,True,54344.0,43442.0,1,0,0,10902.0,0
v025_a_aggressive_cows,10195,False,50839.0,42500.0,1,0,0,8339.0,0
v025_a_aggressive_cows,10196,True,56900.0,50435.0,1,0,0,6465.0,0
v025_a_aggressive_cows,10196,False,66892.0,56517.0,1,0,0,10375.0,0
v025_a_aggressive_cows,10197,True,90628.0,99922.0,0,0,1,-9294.0,0
v025_a_aggressive_cows,10197,False,98257.0,100981.0,0,0,1,-2724.0,0
v025_a_aggressive_cows,10198,True,58706.0,41881.0,1,0,0,16825.0,0
v025_a_aggressive_cows,10198,False,65890.0,55108.0,1,0,0,10782.0,0
v025_a_aggressive_cows,10199,True,67493.0,57655.0,1,0,0,9838.0,0
v025_a_aggressive_cows,10199,False,56925.0,53421.0,1,0,0,3504.0,0
v025_a_aggressive_cows,10200,True,55283.0,48323.0,1,0,0,6960.0,0
v025_a_aggressive_cows,10200,False,56069.0,45115.0,1,0,0,10954.0,0
v025_a_aggressive_cows,10201,True,64885.0,47092.0,1,0,0,17793.0,0
v025_a_aggressive_cows,10201,False,91521.0,84287.0,1,0,0,7234.0,0
v025_a_aggressive_cows,10202,True,66031.0,57690.0,1,0,0,8341.0,0
v025_a_aggressive_cows,10202,False,47479.0,30001.0,1,0,0,17478.0,0
v025_a_aggressive_cows,10203,True,52698.0,54676.0,0,0,1,-1978.0,0
v025_a_aggressive_cows,10203,False,39035.0,35181.0,1,0,0,3854.0,0
v025_a_aggressive_cows,10204,True,52100.0,51494.0,1,0,0,606.0,0
v025_a_aggressive_cows,10204,False,88049.0,91105.0,0,0,1,-3056.0,0
v025_a_aggressive_cows,10205,True,58632.0,44044.0,1,0,0,14588.0,0
v025_a_aggressive_cows,10205,False,65150.0,50293.0,1,0,0,14857.0,0
v025_a_aggressive_cows,10206,True,30880.0,13417.0,1,0,0,17463.0,0
v025_a_aggressive_cows,10206,False,55322.0,43761.0,1,0,0,11561.0,0
v025_a_aggressive_cows,10207,True,53429.0,34576.0,1,0,0,18853.0,0
v025_a_aggressive_cows,10207,False,36215.0,18547.0,1,0,0,17668.0,0
v025_a_aggressive_cows,10208,True,83843.0,76702.0,1,0,0,7141.0,0
v025_a_aggressive_cows,10208,False,86897.0,74911.0,1,0,0,11986.0,0
v025_a_aggressive_cows,10209,True,57339.0,49913.0,1,0,0,7426.0,0
v025_a_aggressive_cows,10209,False,55069.0,48513.0,1,0,0,6556.0,0
v025_a_aggressive_cows,10210,True,83925.0,78031.0,1,0,0,5894.0,0
v025_a_aggressive_cows,10210,False,71899.0,65519.0,1,0,0,6380.0,0
v025_a_aggressive_cows,10211,True,53060.0,39968.0,1,0,0,13092.0,0
v025_a_aggressive_cows,10211,False,50267.0,35331.0,1,0,0,14936.0,0
v025_a_aggressive_cows,10212,True,95931.0,102448.0,0,0,1,-6517.0,0
v025_a_aggressive_cows,10212,False,84893.0,84535.0,1,0,0,358.0,0
v025_a_aggressive_cows,10213,True,89424.0,81781.0,1,0,0,7643.0,0
v025_a_aggressive_cows,10213,False,68955.0,56352.0,1,0,0,12603.0,0
v025_a_aggressive_cows,10214,True,43246.0,32741.0,1,0,0,10505.0,0
v025_a_aggressive_cows,10214,False,42209.0,30693.0,1,0,0,11516.0,0
v025_a_aggressive_cows,10215,True,48707.0,35416.0,1,0,0,13291.0,0
v025_a_aggressive_cows,10215,False,55426.0,41071.0,1,0,0,14355.0,0
v025_a_aggressive_cows,10216,True,59305.0,52520.0,1,0,0,6785.0,0
v025_a_aggressive_cows,10216,False,66737.0,66408.0,1,0,0,329.0,0
v025_a_aggressive_cows,10217,True,84169.0,77538.0,1,0,0,6631.0,0
v025_a_aggressive_cows,10217,False,52517.0,36314.0,1,0,0,16203.0,0
v025_a_aggressive_cows,10218,True,52154.0,45914.0,1,0,0,6240.0,0
v025_a_aggressive_cows,10218,False,49305.0,42233.0,1,0,0,7072.0,0
v025_a_aggressive_cows,10219,True,39292.0,27465.0,1,0,0,11827.0,0
v025_a_aggressive_cows,10219,False,41363.0,23339.0,1,0,0,18024.0,0
v025_a_aggressive_cows,10220,True,60211.0,52274.0,1,0,0,7937.0,0
v025_a_aggressive_cows,10220,False,62293.0,59249.0,1,0,0,3044.0,0
v025_a_aggressive_cows,10221,True,48866.0,40734.0,1,0,0,8132.0,0
v025_a_aggressive_cows,10221,False,50071.0,41420.0,1,0,0,8651.0,0
v025_a_aggressive_cows,10222,True,48685.0,31390.0,1,0,0,17295.0,0
v025_a_aggressive_cows,10222,False,60453.0,44171.0,1,0,0,16282.0,0
v025_a_aggressive_cows,10223,True,48322.0,48590.0,0,0,1,-268.0,0
v025_a_aggressive_cows,10223,False,56204.0,50007.0,1,0,0,6197.0,0
v025_a_aggressive_cows,10224,True,52532.0,29410.0,1,0,0,23122.0,0
v025_a_aggressive_cows,10224,False,59143.0,44763.0,1,0,0,14380.0,0
v025_a_aggressive_cows,10225,True,54862.0,49135.0,1,0,0,5727.0,0
v025_a_aggressive_cows,10225,False,50952.0,41523.0,1,0,0,9429.0,0
v025_a_aggressive_cows,10226,True,54679.0,47704.0,1,0,0,6975.0,0
v025_a_aggressive_cows,10226,False,74962.0,66763.0,1,0,0,8199.0,0
v025_a_aggressive_cows,10227,True,62227.0,56473.0,1,0,0,5754.0,0
v025_a_aggressive_cows,10227,False,54703.0,49719.0,1,0,0,4984.0,0
v025_a_aggressive_cows,10228,True,57414.0,51098.0,1,0,0,6316.0,0
v025_a_aggressive_cows,10228,False,60437.0,55749.0,1,0,0,4688.0,0
v025_a_aggressive_cows,10229,True,97475.0,98861.0,0,0,1,-1386.0,0
v025_a_aggressive_cows,10229,False,95858.0,96043.0,0,0,1,-185.0,0
v025_a_aggressive_cows,10230,True,61235.0,54151.0,1,0,0,7084.0,0
v025_a_aggressive_cows,10230,False,56879.0,48423.0,1,0,0,8456.0,0
v025_a_aggressive_cows,10231,True,45992.0,44676.0,1,0,0,1316.0,0
v025_a_aggressive_cows,10231,False,44345.0,41755.0,1,0,0,2590.0,0
v025_a_aggressive_cows,10232,True,59362.0,51883.0,1,0,0,7479.0,0
v025_a_aggressive_cows,10232,False,62427.0,55235.0,1,0,0,7192.0,0
v025_a_aggressive_cows,10233,True,32986.0,31806.0,1,0,0,1180.0,0
v025_a_aggressive_cows,10233,False,46793.0,27861.0,1,0,0,18932.0,0
v025_a_aggressive_cows,10234,True,81743.0,81858.0,0,0,1,-115.0,0
v025_a_aggressive_cows,10234,False,76563.0,71735.0,1,0,0,4828.0,0
v025_a_aggressive_cows,10235,True,90433.0,94327.0,0,0,1,-3894.0,0
v025_a_aggressive_cows,10235,False,80092.0,74297.0,1,0,0,5795.0,0
v025_a_aggressive_cows,10236,True,51650.0,48671.0,1,0,0,2979.0,0
v025_a_aggressive_cows,10236,False,46869.0,32256.0,1,0,0,14613.0,0
v025_a_aggressive_cows,10237,True,56559.0,50014.0,1,0,0,6545.0,0
v025_a_aggressive_cows,10237,False,53053.0,33814.0,1,0,0,19239.0,0
v025_a_aggressive_cows,10238,True,81095.0,73124.0,1,0,0,7971.0,0
v025_a_aggressive_cows,10238,False,50082.0,29082.0,1,0,0,21000.0,0
v025_a_aggressive_cows,10239,True,68617.0,66736.0,1,0,0,1881.0,0
v025_a_aggressive_cows,10239,False,92648.0,98860.0,0,0,1,-6212.0,0
v025_a_aggressive_cows,10240,True,51845.0,34327.0,1,0,0,17518.0,0
v025_a_aggressive_cows,10240,False,49252.0,38976.0,1,0,0,10276.0,0
v025_a_aggressive_cows,10241,True,45863.0,32631.0,1,0,0,13232.0,0
v025_a_aggressive_cows,10241,False,49146.0,27990.0,1,0,0,21156.0,0
v025_a_aggressive_cows,10242,True,94282.0,91565.0,1,0,0,2717.0,0
v025_a_aggressive_cows,10242,False,83092.0,88473.0,0,0,1,-5381.0,0
v025_a_aggressive_cows,10243,True,82461.0,79724.0,1,0,0,2737.0,0
v025_a_aggressive_cows,10243,False,88108.0,87739.0,1,0,0,369.0,0
v025_a_aggressive_cows,10244,True,60483.0,48052.0,1,0,0,12431.0,0
v025_a_aggressive_cows,10244,False,44009.0,21011.0,1,0,0,22998.0,0
v025_a_aggressive_cows,10245,True,50426.0,44075.0,1,0,0,6351.0,0
v025_a_aggressive_cows,10245,False,49832.0,43381.0,1,0,0,6451.0,0
v025_a_aggressive_cows,10246,True,50699.0,50921.0,0,0,1,-222.0,0
v025_a_aggressive_cows,10246,False,51488.0,47362.0,1,0,0,4126.0,0
v025_a_aggressive_cows,10247,True,49098.0,34899.0,1,0,0,14199.0,0
v025_a_aggressive_cows,10247,False,45982.0,41677.0,1,0,0,4305.0,0
v025_a_aggressive_cows,10248,True,53738.0,34035.0,1,0,0,19703.0,0
v025_a_aggressive_cows,10248,False,58722.0,45713.0,1,0,0,13009.0,0
v025_a_aggressive_cows,10249,True,46913.0,42680.0,1,0,0,4233.0,0
v025_a_aggressive_cows,10249,False,41231.0,38694.0,1,0,0,2537.0,0
v025_a_aggressive_cows,10250,True,69431.0,64897.0,1,0,0,4534.0,0
v025_a_aggressive_cows,10250,False,48157.0,44699.0,1,0,0,3458.0,0
v025_a_aggressive_cows,10251,True,48187.0,42900.0,1,0,0,5287.0,0
v025_a_aggressive_cows,10251,False,76173.0,67996.0,1,0,0,8177.0,0
v025_a_aggressive_cows,10252,True,59076.0,47974.0,1,0,0,11102.0,0
v025_a_aggressive_cows,10252,False,54072.0,31840.0,1,0,0,22232.0,0
v025_a_aggressive_cows,10253,True,51533.0,46833.0,1,0,0,4700.0,0
v025_a_aggressive_cows,10253,False,48368.0,31325.0,1,0,0,17043.0,0
v025_a_aggressive_cows,10254,True,85806.0,78412.0,1,0,0,7394.0,0
v025_a_aggressive_cows,10254,False,81140.0,64722.0,1,0,0,16418.0,0
v025_a_aggressive_cows,10255,True,47294.0,43367.0,1,0,0,3927.0,0
v025_a_aggressive_cows,10255,False,50069.0,39641.0,1,0,0,10428.0,0
v025_a_aggressive_cows,10256,True,52994.0,35790.0,1,0,0,17204.0,0
v025_a_aggressive_cows,10256,False,33646.0,22027.0,1,0,0,11619.0,0
v025_a_aggressive_cows,10257,True,46333.0,36587.0,1,0,0,9746.0,0
v025_a_aggressive_cows,10257,False,61403.0,46909.0,1,0,0,14494.0,0
v025_a_aggressive_cows,10258,True,80835.0,75204.0,1,0,0,5631.0,0
v025_a_aggressive_cows,10258,False,51059.0,40646.0,1,0,0,10413.0,0
v025_a_aggressive_cows,10259,True,28732.0,29542.0,0,0,1,-810.0,0
v025_a_aggressive_cows,10259,False,38048.0,36032.0,1,0,0,2016.0,0
v025_a_aggressive_cows,10260,True,72310.0,71347.0,1,0,0,963.0,0
v025_a_aggressive_cows,10260,False,83355.0,78321.0,1,0,0,5034.0,0
v025_a_aggressive_cows,10261,True,52885.0,47769.0,1,0,0,5116.0,0
v025_a_aggressive_cows,10261,False,57793.0,48526.0,1,0,0,9267.0,0
v025_a_aggressive_cows,10262,True,70826.0,63024.0,1,0,0,7802.0,0
v025_a_aggressive_cows,10262,False,86073.0,89665.0,0,0,1,-3592.0,0
v025_a_aggressive_cows,10263,True,42070.0,23216.0,1,0,0,18854.0,0
v025_a_aggressive_cows,10263,False,80256.0,76479.0,1,0,0,3777.0,0
v025_a_aggressive_cows,10264,True,71138.0,59470.0,1,0,0,11668.0,0
v025_a_aggressive_cows,10264,False,74312.0,68381.0,1,0,0,5931.0,0
v025_a_aggressive_cows,10265,True,95656.0,91618.0,1,0,0,4038.0,0
v025_a_aggressive_cows,10265,False,76077.0,68387.0,1,0,0,7690.0,0
v025_a_aggressive_cows,10266,True,87693.0,84218.0,1,0,0,3475.0,0
v025_a_aggressive_cows,10266,False,86537.0,81700.0,1,0,0,4837.0,0
v025_a_aggressive_cows,10267,True,43485.0,29805.0,1,0,0,13680.0,0
v025_a_aggressive_cows,10267,False,40041.0,25022.0,1,0,0,15019.0,0
v025_a_aggressive_cows,10268,True,52639.0,46978.0,1,0,0,5661.0,0
v025_a_aggressive_cows,10268,False,49534.0,40312.0,1,0,0,9222.0,0
v025_a_aggressive_cows,10269,True,61061.0,56363.0,1,0,0,4698.0,0
v025_a_aggressive_cows,10269,False,74254.0,70987.0,1,0,0,3267.0,0
v025_a_aggressive_cows,10270,True,83047.0,75346.0,1,0,0,7701.0,0
v025_a_aggressive_cows,10270,False,59776.0,47822.0,1,0,0,11954.0,0
v025_a_aggressive_cows,10271,True,44209.0,35400.0,1,0,0,8809.0,0
v025_a_aggressive_cows,10271,False,50248.0,46158.0,1,0,0,4090.0,0
v025_a_aggressive_cows,10272,True,46163.0,27668.0,1,0,0,18495.0,0
v025_a_aggressive_cows,10272,False,44011.0,30296.0,1,0,0,13715.0,0
v025_a_aggressive_cows,10273,True,72853.0,73896.0,0,0,1,-1043.0,0
v025_a_aggressive_cows,10273,False,54964.0,62212.0,0,0,1,-7248.0,0
v025_a_aggressive_cows,10274,True,41660.0,37526.0,1,0,0,4134.0,0
v025_a_aggressive_cows,10274,False,47720.0,41284.0,1,0,0,6436.0,0
v025_a_aggressive_cows,10275,True,31919.0,27860.0,1,0,0,4059.0,0
v025_a_aggressive_cows,10275,False,57511.0,42512.0,1,0,0,14999.0,0
v025_a_aggressive_cows,10276,True,90418.0,90156.0,1,0,0,262.0,0
v025_a_aggressive_cows,10276,False,89930.0,92510.0,0,0,1,-2580.0,0
v025_a_aggressive_cows,10277,True,41937.0,34389.0,1,0,0,7548.0,0
v025_a_aggressive_cows,10277,False,44419.0,33876.0,1,0,0,10543.0,0
v025_a_aggressive_cows,10278,True,50333.0,35324.0,1,0,0,15009.0,0
v025_a_aggressive_cows,10278,False,65656.0,45997.0,1,0,0,19659.0,0
v025_a_aggressive_cows,10279,True,89470.0,86123.0,1,0,0,3347.0,0
v025_a_aggressive_cows,10279,False,87022.0,81593.0,1,0,0,5429.0,0
v025_a_aggressive_cows,10280,True,75106.0,69920.0,1,0,0,5186.0,0
v025_a_aggressive_cows,10280,False,76320.0,75873.0,1,0,0,447.0,0
v025_a_aggressive_cows,10281,True,50526.0,42485.0,1,0,0,8041.0,0
v025_a_aggressive_cows,10281,False,48328.0,39492.0,1,0,0,8836.0,0
v025_a_aggressive_cows,10282,True,59559.0,45050.0,1,0,0,14509.0,0
v025_a_aggressive_cows,10282,False,65295.0,53703.0,1,0,0,11592.0,0
v025_a_aggressive_cows,10283,True,32718.0,17634.0,1,0,0,15084.0,0
v025_a_aggressive_cows,10283,False,58609.0,44594.0,1,0,0,14015.0,0
v025_a_aggressive_cows,10284,True,35336.0,20946.0,1,0,0,14390.0,0
v025_a_aggressive_cows,10284,False,43044.0,23633.0,1,0,0,19411.0,0
v025_a_aggressive_cows,10285,True,71497.0,55724.0,1,0,0,15773.0,0
v025_a_aggressive_cows,10285,False,59081.0,49596.0,1,0,0,9485.0,0
v025_a_aggressive_cows,10286,True,53582.0,42601.0,1,0,0,10981.0,0
v025_a_aggressive_cows,10286,False,51251.0,43884.0,1,0,0,7367.0,0
v025_a_aggressive_cows,10287,True,51539.0,39367.0,1,0,0,12172.0,0
v025_a_aggressive_cows,10287,False,34564.0,16384.0,1,0,0,18180.0,0
v025_a_aggressive_cows,10288,True,56734.0,43414.0,1,0,0,13320.0,0
v025_a_aggressive_cows,10288,False,56800.0,33985.0,1,0,0,22815.0,0
v025_a_aggressive_cows,10289,True,53947.0,48951.0,1,0,0,4996.0,0
v025_a_aggressive_cows,10289,False,58195.0,52822.0,1,0,0,5373.0,0
v025_a_aggressive_cows,10290,True,45595.0,39549.0,1,0,0,6046.0,0
v025_a_aggressive_cows,10290,False,47218.0,27053.0,1,0,0,20165.0,0
v025_a_aggressive_cows,10291,True,56505.0,48275.0,1,0,0,8230.0,0
v025_a_aggressive_cows,10291,False,46094.0,26278.0,1,0,0,19816.0,0
v025_a_aggressive_cows,10292,True,56858.0,51822.0,1,0,0,5036.0,0
v025_a_aggressive_cows,10292,False,61473.0,49628.0,1,0,0,11845.0,0
v025_a_aggressive_cows,10293,True,46612.0,43172.0,1,0,0,3440.0,0
v025_a_aggressive_cows,10293,False,53672.0,46901.0,1,0,0,6771.0,0
v025_a_aggressive_cows,10294,True,63996.0,54877.0,1,0,0,9119.0,0
v025_a_aggressive_cows,10294,False,58436.0,48840.0,1,0,0,9596.0,0
v025_a_aggressive_cows,10295,True,81622.0,80989.0,1,0,0,633.0,0
v025_a_aggressive_cows,10295,False,55388.0,58737.0,0,0,1,-3349.0,0
v025_a_aggressive_cows,10296,True,40170.0,26786.0,1,0,0,13384.0,0
v025_a_aggressive_cows,10296,False,43488.0,31309.0,1,0,0,12179.0,0
v025_a_aggressive_cows,10297,True,46470.0,30739.0,1,0,0,15731.0,0
v025_a_aggressive_cows,10297,False,40829.0,27582.0,1,0,0,13247.0,0
v025_a_aggressive_cows,10298,True,39710.0,22649.0,1,0,0,17061.0,0
v025_a_aggressive_cows,10298,False,81943.0,79153.0,1,0,0,2790.0,0
v025_a_aggressive_cows,10299,True,49109.0,31834.0,1,0,0,17275.0,0
v025_a_aggressive_cows,10299,False,53902.0,34891.0,1,0,0,19011.0,0
v025_a_aggressive_cows,10300,True,99798.0,97205.0,1,0,0,2593.0,0
v025_a_aggressive_cows,10300,False,102261.0,95695.0,1,0,0,6566.0,0
v025_a_aggressive_cows,10301,True,48264.0,30794.0,1,0,0,17470.0,0
v025_a_aggressive_cows,10301,False,44492.0,41055.0,1,0,0,3437.0,0
v025_a_aggressive_cows,10302,True,66874.0,61917.0,1,0,0,4957.0,0
v025_a_aggressive_cows,10302,False,77525.0,76186.0,1,0,0,1339.0,0
v025_a_aggressive_cows,10303,True,49135.0,32866.0,1,0,0,16269.0,0
v025_a_aggressive_cows,10303,False,53697.0,32099.0,1,0,0,21598.0,0
v025_a_aggressive_cows,10304,True,51149.0,40392.0,1,0,0,10757.0,0
v025_a_aggressive_cows,10304,False,47404.0,42320.0,1,0,0,5084.0,0
v025_a_aggressive_cows,10305,True,78485.0,65714.0,1,0,0,12771.0,0
v025_a_aggressive_cows,10305,False,59746.0,47212.0,1,0,0,12534.0,0
v025_a_aggressive_cows,10306,True,63659.0,53647.0,1,0,0,10012.0,0
v025_a_aggressive_cows,10306,False,59294.0,47040.0,1,0,0,12254.0,0
v025_a_aggressive_cows,10307,True,57105.0,54384.0,1,0,0,2721.0,0
v025_a_aggressive_cows,10307,False,76538.0,71427.0,1,0,0,5111.0,0
v025_a_aggressive_cows,10308,True,62222.0,61942.0,1,0,0,280.0,0
v025_a_aggressive_cows,10308,False,54968.0,54456.0,1,0,0,512.0,0
v025_a_aggressive_cows,10309,True,58840.0,51558.0,1,0,0,7282.0,0
v025_a_aggressive_cows,10309,False,59193.0,48305.0,1,0,0,10888.0,0
v025_a_aggressive_cows,10310,True,58040.0,55336.0,1,0,0,2704.0,0
v025_a_aggressive_cows,10310,False,42865.0,28212.0,1,0,0,14653.0,0
v025_a_aggressive_cows,10311,True,55488.0,48236.0,1,0,0,7252.0,0
v025_a_aggressive_cows,10311,False,52807.0,37513.0,1,0,0,15294.0,0
v025_a_aggressive_cows,10312,True,56577.0,45003.0,1,0,0,11574.0,0
v025_a_aggressive_cows,10312,False,56183.0,47137.0,1,0,0,9046.0,0
v025_a_aggressive_cows,10313,True,70552.0,57414.0,1,0,0,13138.0,0
v025_a_aggressive_cows,10313,False,69918.0,61181.0,1,0,0,8737.0,0
v025_a_aggressive_cows,10314,True,64570.0,48791.0,1,0,0,15779.0,0
v025_a_aggressive_cows,10314,False,62096.0,51745.0,1,0,0,10351.0,0
v025_a_aggressive_cows,10315,True,44979.0,31751.0,1,0,0,13228.0,0
v025_a_aggressive_cows,10315,False,88926.0,87242.0,1,0,0,1684.0,0
v025_a_aggressive_cows,10316,True,88395.0,86079.0,1,0,0,2316.0,0
v025_a_aggressive_cows,10316,False,74980.0,67821.0,1,0,0,7159.0,0
v025_a_aggressive_cows,10317,True,64586.0,52836.0,1,0,0,11750.0,0
v025_a_aggressive_cows,10317,False,64328.0,47456.0,1,0,0,16872.0,0
v025_a_aggressive_cows,10318,True,42004.0,33671.0,1,0,0,8333.0,0
v025_a_aggressive_cows,10318,False,47294.0,43339.0,1,0,0,3955.0,0
v025_a_aggressive_cows,10319,True,57305.0,45362.0,1,0,0,11943.0,0
v025_a_aggressive_cows,10319,False,51532.0,32859.0,1,0,0,18673.0,0
v025_a_aggressive_cows,10320,True,60259.0,60633.0,0,0,1,-374.0,0
v025_a_aggressive_cows,10320,False,65470.0,64745.0,1,0,0,725.0,0
v025_a_aggressive_cows,10321,True,55837.0,48075.0,1,0,0,7762.0,0
v025_a_aggressive_cows,10321,False,37252.0,27789.0,1,0,0,9463.0,0
v025_a_aggressive_cows,10322,True,42033.0,22466.0,1,0,0,19567.0,0
v025_a_aggressive_cows,10322,False,31419.0,18298.0,1,0,0,13121.0,0
v025_a_aggressive_cows,10323,True,44010.0,21535.0,1,0,0,22475.0,0
v025_a_aggressive_cows,10323,False,46036.0,28382.0,1,0,0,17654.0,0
v025_a_aggressive_cows,10324,True,60461.0,59762.0,1,0,0,699.0,0
v025_a_aggressive_cows,10324,False,40697.0,26023.0,1,0,0,14674.0,0
v025_a_aggressive_cows,10325,True,68969.0,63878.0,1,0,0,5091.0,0
v025_a_aggressive_cows,10325,False,86332.0,76084.0,1,0,0,10248.0,0
v025_a_aggressive_cows,10326,True,33129.0,30106.0,1,0,0,3023.0,0
v025_a_aggressive_cows,10326,False,50310.0,36904.0,1,0,0,13406.0,0
v025_a_aggressive_cows,10327,True,41061.0,23658.0,1,0,0,17403.0,0
v025_a_aggressive_cows,10327,False,33238.0,20860.0,1,0,0,12378.0,0
v025_a_aggressive_cows,10328,True,52988.0,50186.0,1,0,0,2802.0,0
v025_a_aggressive_cows,10328,False,58647.0,58340.0,1,0,0,307.0,0
v025_a_aggressive_cows,10329,True,54161.0,48661.0,1,0,0,5500.0,0
v025_a_aggressive_cows,10329,False,62249.0,57464.0,1,0,0,4785.0,0
v025_a_aggressive_cows,10330,True,87704.0,79024.0,1,0,0,8680.0,0
v025_a_aggressive_cows,10330,False,73172.0,56104.0,1,0,0,17068.0,0
v025_a_aggressive_cows,10331,True,51123.0,44821.0,1,0,0,6302.0,0
v025_a_aggressive_cows,10331,False,55012.0,47629.0,1,0,0,7383.0,0
v025_a_aggressive_cows,10332,True,65285.0,57592.0,1,0,0,7693.0,0
v025_a_aggressive_cows,10332,False,97699.0,98968.0,0,0,1,-1269.0,0
v025_a_aggressive_cows,10333,True,53221.0,42899.0,1,0,0,10322.0,0
v025_a_aggressive_cows,10333,False,40177.0,30025.0,1,0,0,10152.0,0
v025_a_aggressive_cows,10334,True,73666.0,61193.0,1,0,0,12473.0,0
v025_a_aggressive_cows,10334,False,61381.0,51756.0,1,0,0,9625.0,0
v025_a_aggressive_cows,10335,True,51214.0,45449.0,1,0,0,5765.0,0
v025_a_aggressive_cows,10335,False,52067.0,45000.0,1,0,0,7067.0,0
v025_a_aggressive_cows,10336,True,46105.0,35332.0,1,0,0,10773.0,0
v025_a_aggressive_cows,10336,False,46071.0,42680.0,1,0,0,3391.0,0
v025_a_aggressive_cows,10337,True,46605.0,43512.0,1,0,0,3093.0,0
v025_a_aggressive_cows,10337,False,43330.0,39738.0,1,0,0,3592.0,0
v025_a_aggressive_cows,10338,True,57518.0,52082.0,1,0,0,5436.0,0
v025_a_aggressive_cows,10338,False,36281.0,34658.0,1,0,0,1623.0,0
v025_a_aggressive_cows,10339,True,40740.0,31255.0,1,0,0,9485.0,0
